Maldives,Stockholm,MLD-SKM-24,British Airways,192,4312.635,1142.2698
Phuket,Berlin,RKT-BLN-37,Delta Air Lines,144,559.2079,2082.644
Edinburgh,Paris,EDN-PRI-29,Frontier Airlines,70,701.96686,1951.579
Paris,Tahiti,PRI-THI-36,Ryanair,59,891.4279,1535.8408
Maldives,London,MLD-LDN-32,Delta Air Lines,137,4725.325,2588.351
Dubai,Stockholm,DBI-SKM-47,Virgin,178,2919.8267,3525.2463
Berlin,London,BLN-LDN-28,Virgin,155,2968.1062,1786.3197
Santorini,Berlin,STI-BLN-35,Ryanair,138,2244.248,2272.5608
Stockholm,Berlin,SKM-BLN-35,Delta Air Lines,77,4054.5562,2981.1758
Maldives,Rio de Janeiro,MLD-RDJ-32,United Airlines,194,2640.0745,3410.0352
Phuket,Costa Rica,RKT-CRA-30,Ryanair,160,4017.4858,2827.655
London,Santorini,LDN-STI-33,Frontier Airlines,79,4706.5625,2173.503
Stockholm,Santorini,SKM-STI-26,Virgin,199,4789.7983,1749.7588
Stockholm,Maldives,SKM-MLD-38,BlueJet,75,4369.1045,1869.4095
Berlin,Santorini,BLN-STI-39,Ryanair,54,1446.3947,3836.4224
Paris,Dubai,PRI-DBI-30,Frontier Airlines,168,3074.5303,2778.2168
Tahiti,Maldives,THI-MLD-32,Virgin,135,1512.969,3813.6343
Costa Rica,Dubai,CRA-DBI-37,United Airlines,77,3065.436,3958.7217
Santorini,Tahiti,STI-THI-34,British Airways,55,2129.0735,686.43054
Paris,Stockholm,PRI-SKM-29,Frontier Airlines,103,1113.5381,3822.6372
Tahiti,Santorini,THI-STI-38,BlueJet,72,603.44635,1716.6029
Santorini,Maldives,STI-MLD-41,Ryanair,192,1140.7408,3496.1604
Edinburgh,London,EDN-LDN-28,Ryanair,142,3605.168,3240.8826
Edinburgh,Rio de Janeiro,EDN-RDJ-24,BlueJet,52,4769.273,2870.5754
Berlin,Rio de Janeiro,BLN-RDJ-28,British Airways,114,3746.7756,2281.397
Tahiti,Maldives,THI-MLD-33,British Airways,65,820.5143,604.48346
London,Tahiti,LDN-THI-35,Delta Air Lines,103,2841.4563,2514.0256
Paris,Berlin,PRI-BLN-21,Frontier Airlines,139,3491.6345,2865.5447
Maldives,Rio de Janeiro,MLD-RDJ-33,Frontier Airlines,180,3809.4895,524.3539
Dubai,Tahiti,DBI-THI-25,BlueJet,61,2721.9517,2923.2146
Maldives,Dubai,MLD-DBI-32,Virgin,121,1992.5962,1188.9701
Paris,Edinburgh,PRI-EDN-45,Frontier Airlines,69,764.3387,3746.789
Rio de Janeiro,Edinburgh,RDJ-EDN-30,Ryanair,71,4771.6885,3102.7793
Dubai,Rio de Janeiro,DBI-RDJ-28,EasyJet,117,1814.651,911.6339
Berlin,Dubai,BLN-DBI-23,Delta Air Lines,167,4639.1675,1994.036
Costa Rica,Stockholm,CRA-SKM-31,EasyJet,108,1978.8534,2930.6956
Costa Rica,Edinburgh,CRA-EDN-32,EasyJet,158,3573.9148,3875.9153
Paris,Dubai,PRI-DBI-31,EasyJet,130,4030.5317,987.22034
Rio de Janeiro,Paris,RDJ-PRI-45,EasyJet,137,1408.823,1870.443
Santorini,Stockholm,STI-SKM-34,Virgin,50,1825.5858,3949.794
Costa Rica,Rio de Janeiro,CRA-RDJ-24,Delta Air Lines,91,3623.3977,1931.1761
Edinburgh,Dubai,EDN-DBI-32,BlueJet,184,1566.2948,3221.1643
Stockholm,Dubai,SKM-DBI-31,Frontier Airlines,64,3876.6804,2122.18
Maldives,Phuket,MLD-RKT-25,EasyJet,179,4423.7783,974.4891
Costa Rica,Phuket,CRA-RKT-36,British Airways,155,1887.7742,2854.7424
Edinburgh,Phuket,EDN-RKT-37,United Airlines,151,1342.163,3303.5369
Phuket,Santorini,RKT-STI-33,Virgin,161,878.23975,609.23676
Berlin,Costa Rica,BLN-CRA-38,EasyJet,148,4289.409,3856.984
Tahiti,Stockholm,THI-SKM-40,BlueJet,114,1060.4736,910.0656
Maldives,Stockholm,MLD-SKM-25,Frontier Airlines,88,4463.3447,3138.2295
Tahiti,Berlin,THI-BLN-21,EasyJet,184,1856.5573,1569.0903
Costa Rica,Paris,CRA-PRI-28,Ryanair,113,4176.4453,1603.2471
Costa Rica,Santorini,CRA-STI-28,Ryanair,143,2422.5557,436.01907
Phuket,Costa Rica,RKT-CRA-31,BlueJet,170,1171.1101,2955.707
Maldives,Rio de Janeiro,MLD-RDJ-34,Delta Air Lines,95,3054.7603,1225.6221
London,Dubai,LDN-DBI-45,Frontier Airlines,196,2589.2253,1499.2854
Rio de Janeiro,Santorini,RDJ-STI-31,Frontier Airlines,106,2720.1284,3301.1772
London,Phuket,LDN-RKT-33,Ryanair,155,3065.4893,3945.0088
Maldives,Costa Rica,MLD-CRA-36,British Airways,143,775.35876,3823.0945
Tahiti,Edinburgh,THI-EDN-26,Ryanair,102,1784.5721,2125.6426
Paris,Edinburgh,PRI-EDN-46,BlueJet,139,4976.602,3871.199
Phuket,Tahiti,RKT-THI-33,United Airlines,108,1954.9716,591.63806
Maldives,Costa Rica,MLD-CRA-37,Virgin,109,1774.4734,3915.128
Berlin,Maldives,BLN-MLD-39,British Airways,75,1582.7504,453.3736
Maldives,Berlin,MLD-BLN-32,Ryanair,87,1524.8228,1687.8865
Berlin,Phuket,BLN-RKT-37,Delta Air Lines,156,2515.2583,3532.562
Berlin,London,BLN-LDN-29,Ryanair,131,3677.7156,710.84784
Rio de Janeiro,Stockholm,RDJ-SKM-29,Virgin,163,1421.7808,1121.4622
Maldives,Edinburgh,MLD-EDN-35,Delta Air Lines,52,3168.2375,852.859
Edinburgh,Costa Rica,EDN-CRA-21,British Airways,128,1470.8036,1552.327
Rio de Janeiro,London,RDJ-LDN-42,British Airways,105,4575.9927,3654.7869
Berlin,Maldives,BLN-MLD-40,Delta Air Lines,80,4994.228,2276.7207
Berlin,Phuket,BLN-RKT-38,United Airlines,61,3513.199,2693.7886
Costa Rica,Dubai,CRA-DBI-38,BlueJet,139,3302.7463,775.3713
London,Tahiti,LDN-THI-36,BlueJet,196,4735.2236,472.20142
Costa Rica,Berlin,CRA-BLN-26,Ryanair,150,3337.7854,3370.8088
Dubai,Phuket,DBI-RKT-37,Ryanair,162,789.54877,2310.9475
Costa Rica,Phuket,CRA-RKT-37,BlueJet,196,4814.729,1170.31
Edinburgh,Phuket,EDN-RKT-38,British Airways,148,2380.4204,2082.0273
Phuket,Costa Rica,RKT-CRA-32,British Airways,185,2538.2244,3644.615
Dubai,London,DBI-LDN-32,United Airlines,189,3034.9292,3106.797
Dubai,Maldives,DBI-MLD-39,BlueJet,82,2885.2952,1064.8411
Paris,Tahiti,PRI-THI-37,EasyJet,161,2858.7305,3956.697
Dubai,Stockholm,DBI-SKM-48,Ryanair,117,2287.0576,1008.54944
Phuket,Tahiti,RKT-THI-34,Virgin,137,3633.715,948.15704
Maldives,Berlin,MLD-BLN-33,EasyJet,136,3510.0454,2748.827
Dubai,Tahiti,DBI-THI-26,Delta Air Lines,149,1660.0377,3338.8047
Costa Rica,Phuket,CRA-RKT-38,Ryanair,63,4997.144,3600.2502
Paris,Berlin,PRI-BLN-22,BlueJet,185,3905.805,1361.9998
Santorini,Stockholm,STI-SKM-35,Virgin,103,2997.9136,1973.1088
Edinburgh,London,EDN-LDN-29,Delta Air Lines,169,4860.0806,3512.6018
Paris,Tahiti,PRI-THI-38,Frontier Airlines,59,4762.0894,1152.02
Phuket,Stockholm,RKT-SKM-48,Ryanair,54,2148.3066,991.2904
Costa Rica,Rio de Janeiro,CRA-RDJ-25,Virgin,57,1869.8862,3569.0303
Stockholm,Maldives,SKM-MLD-39,Ryanair,155,2327.6736,1333.3251
Stockholm,Santorini,SKM-STI-27,BlueJet,169,3683.3452,3143.4346
Berlin,Paris,BLN-PRI-30,BlueJet,54,2666.7654,511.90155
Tahiti,Maldives,THI-MLD-34,Delta Air Lines,185,2902.796,2136.0903
Tahiti,Maldives,THI-MLD-35,BlueJet,67,2102.5532,955.40845
Berlin,Phuket,BLN-RKT-39,BlueJet,151,4930.131,1995.6981
Dubai,Maldives,DBI-MLD-40,United Airlines,92,947.1677,1517.1235
Stockholm,Tahiti,SKM-THI-28,Virgin,153,4129.65,3371.395
Costa Rica,Rio de Janeiro,CRA-RDJ-26,United Airlines,148,1247.1543,3843.9856
Tahiti,Costa Rica,THI-CRA-35,BlueJet,122,1828.5239,1760.4203
Phuket,Rio de Janeiro,RKT-RDJ-27,British Airways,64,528.5398,2100.5654
Phuket,Edinburgh,RKT-EDN-29,United Airlines,136,1317.0309,1424.7721
Dubai,Paris,DBI-PRI-24,British Airways,137,2317.9883,1631.24
Berlin,London,BLN-LDN-30,Delta Air Lines,171,2948.1724,874.7654
Berlin,Rio de Janeiro,BLN-RDJ-29,Virgin,198,3034.2898,3505.42
Rio de Janeiro,Phuket,RDJ-RKT-28,Frontier Airlines,115,3081.691,1518.8094
Edinburgh,Stockholm,EDN-SKM-41,Virgin,72,2199.3252,1474.9154
Edinburgh,Paris,EDN-PRI-30,Ryanair,104,4007.9885,2236.8105
London,Maldives,LDN-MLD-37,United Airlines,132,2412.1997,3158.5625
Stockholm,Dubai,SKM-DBI-32,Delta Air Lines,104,4326.4414,3916.3274
Rio de Janeiro,Phuket,RDJ-RKT-29,British Airways,81,2522.976,2231.6216
London,Costa Rica,LDN-CRA-35,United Airlines,77,1309.9187,1070.1716
London,Rio de Janeiro,LDN-RDJ-36,United Airlines,118,1054.5098,3478.382
Paris,Edinburgh,PRI-EDN-47,EasyJet,197,4990.1865,2672.6592
Tahiti,Maldives,THI-MLD-36,British Airways,90,837.83844,2269.7751
London,Berlin,LDN-BLN-34,United Airlines,198,725.515,997.4505
London,Berlin,LDN-BLN-35,Delta Air Lines,124,4215.1543,1648.5249
Stockholm,Berlin,SKM-BLN-36,Delta Air Lines,127,1740.4589,2681.7263
Berlin,Santorini,BLN-STI-40,Virgin,81,1736.5334,3069.5889
Tahiti,Stockholm,THI-SKM-41,Virgin,172,1560.6608,1161.0305
Rio de Janeiro,Paris,RDJ-PRI-46,Delta Air Lines,151,1487.9202,2204.9712
Rio de Janeiro,London,RDJ-LDN-43,BlueJet,145,4437.617,1499.5443
Santorini,Stockholm,STI-SKM-36,Frontier Airlines,120,1134.2302,2200.2263
London,Dubai,LDN-DBI-46,Virgin,165,4255.6577,3081.6682
London,Edinburgh,LDN-EDN-27,Ryanair,191,1041.9779,3516.4934
Maldives,Tahiti,MLD-THI-52,British Airways,167,1068.0483,574.0758
Maldives,Edinburgh,MLD-EDN-36,Virgin,172,3987.3088,1393.1235
Dubai,Maldives,DBI-MLD-41,Virgin,189,3101.1821,725.8684
Rio de Janeiro,Phuket,RDJ-RKT-30,Virgin,162,4947.551,3880.1675
Edinburgh,Santorini,EDN-STI-40,BlueJet,93,4955.9688,2275.0964
Edinburgh,Tahiti,EDN-THI-33,Delta Air Lines,71,2042.78,1767.762
Maldives,Dubai,MLD-DBI-33,BlueJet,126,2264.7085,3089.1765
Maldives,Rio de Janeiro,MLD-RDJ-35,BlueJet,119,2139.9646,3442.1345
London,Dubai,LDN-DBI-47,Delta Air Lines,112,1597.9076,1632.0092
Paris,Tahiti,PRI-THI-39,Frontier Airlines,74,1899.6437,2190.418
Tahiti,Phuket,THI-RKT-36,Delta Air Lines,54,3890.228,2352.457
Maldives,Phuket,MLD-RKT-26,EasyJet,183,1623.1833,3833.3806
Rio de Janeiro,Dubai,RDJ-DBI-39,Delta Air Lines,58,825.5437,3662.689
Edinburgh,Phuket,EDN-RKT-39,Delta Air Lines,118,1612.2078,2392.3433
Dubai,Costa Rica,DBI-CRA-41,Virgin,183,4108.9463,1221.4036
Dubai,Santorini,DBI-STI-30,British Airways,164,2670.3928,3831.2983
Santorini,Maldives,STI-MLD-42,Virgin,186,2447.523,3805.0237
Maldives,Costa Rica,MLD-CRA-38,Delta Air Lines,171,1464.7004,3632.4932
Rio de Janeiro,London,RDJ-LDN-44,Frontier Airlines,187,1646.5645,1436.6614
Berlin,London,BLN-LDN-31,Ryanair,151,1438.0884,3576.8618
Stockholm,Costa Rica,SKM-CRA-35,Delta Air Lines,112,3282.177,3218.6687
Costa Rica,Maldives,CRA-MLD-33,Delta Air Lines,136,4533.4883,3508.559
Tahiti,Paris,THI-PRI-33,EasyJet,108,4539.3735,1694.978
Rio de Janeiro,Santorini,RDJ-STI-32,Delta Air Lines,115,4728.2446,557.2783
Rio de Janeiro,Stockholm,RDJ-SKM-30,Ryanair,81,2905.132,662.74084
Maldives,Tahiti,MLD-THI-53,Virgin,80,1935.4023,3402.2012
Dubai,Berlin,DBI-BLN-33,United Airlines,98,2646.2869,3333.9382
Rio de Janeiro,Paris,RDJ-PRI-47,Delta Air Lines,162,2650.0232,3274.1143
Paris,Stockholm,PRI-SKM-30,Virgin,150,4059.698,3912.055
Maldives,Phuket,MLD-RKT-27,EasyJet,191,4140.8867,1549.7911
Stockholm,Tahiti,SKM-THI-29,Ryanair,130,3825.835,1318.5386
Costa Rica,London,CRA-LDN-36,Frontier Airlines,169,695.47565,3432.519
Edinburgh,Paris,EDN-PRI-31,Frontier Airlines,103,1926.2391,1567.6394
Rio de Janeiro,Edinburgh,RDJ-EDN-31,EasyJet,107,3132.0557,2074.6658
Maldives,Santorini,MLD-STI-29,Delta Air Lines,156,4908.784,1272.8256
Maldives,London,MLD-LDN-33,Ryanair,159,1933.0026,2289.9287
Berlin,London,BLN-LDN-32,BlueJet,165,3708.6248,2545.4907
Dubai,Paris,DBI-PRI-25,EasyJet,116,4176.779,2073.1265
Costa Rica,Phuket,CRA-RKT-39,Ryanair,52,550.2292,2900.9963
Paris,Costa Rica,PRI-CRA-34,BlueJet,116,1575.9196,1980.4192
Paris,Stockholm,PRI-SKM-31,Delta Air Lines,191,2262.059,2070.899
Stockholm,Rio de Janeiro,SKM-RDJ-32,British Airways,117,4309.3115,2442.729
Santorini,Costa Rica,STI-CRA-38,Ryanair,199,4465.656,2047.9603
Rio de Janeiro,Paris,RDJ-PRI-48,British Airways,159,1922.1606,3977.8254
Paris,Edinburgh,PRI-EDN-48,Ryanair,86,4974.3765,3825.5522
Stockholm,Paris,SKM-PRI-33,Ryanair,104,2689.8945,2562.5361
Paris,Rio de Janeiro,PRI-RDJ-32,Frontier Airlines,64,4508.466,2198.8325
Costa Rica,London,CRA-LDN-37,Virgin,188,4913.5312,2377.2544
Berlin,Maldives,BLN-MLD-41,EasyJet,79,4891.1055,3033.557
Maldives,Edinburgh,MLD-EDN-37,Ryanair,170,2614.509,421.98297
Berlin,Rio de Janeiro,BLN-RDJ-30,EasyJet,73,3010.8699,2280.873
Stockholm,Rio de Janeiro,SKM-RDJ-33,Ryanair,112,790.44055,867.31055
Edinburgh,Rio de Janeiro,EDN-RDJ-25,Ryanair,54,1688.6885,3554.3496
Berlin,Paris,BLN-PRI-31,BlueJet,174,2261.3423,1945.092
Tahiti,London,THI-LDN-41,EasyJet,145,3803.8826,711.9619
Tahiti,Phuket,THI-RKT-37,BlueJet,148,2739.9023,3447.1514
Phuket,Costa Rica,RKT-CRA-33,EasyJet,92,4197.1123,1380.2705
Stockholm,Tahiti,SKM-THI-30,Ryanair,70,1562.461,2323.4885
Maldives,Rio de Janeiro,MLD-RDJ-36,BlueJet,53,2037.5881,1570.0049
Rio de Janeiro,London,RDJ-LDN-45,United Airlines,121,4152.91,932.50604
Edinburgh,Dubai,EDN-DBI-33,Ryanair,122,4126.461,1600.6892
Phuket,Dubai,RKT-DBI-29,BlueJet,190,1843.095,1564.769
London,Paris,LDN-PRI-32,Virgin,74,2311.0352,1002.1529
Phuket,London,RKT-LDN-33,Delta Air Lines,61,731.85205,2318.414
Dubai,Maldives,DBI-MLD-42,Virgin,188,686.5879,1860.5474
Edinburgh,Stockholm,EDN-SKM-42,British Airways,51,862.3994,1248.292
Tahiti,Maldives,THI-MLD-37,Delta Air Lines,103,3077.3328,2547.0999
Berlin,Dubai,BLN-DBI-24,Virgin,135,2462.162,2655.3486
Edinburgh,Berlin,EDN-BLN-28,BlueJet,173,1106.9163,757.88416
Stockholm,Phuket,SKM-RKT-29,Virgin,88,2349.5771,1680.6387
Costa Rica,Maldives,CRA-MLD-34,British Airways,169,1238.0835,2734.9395
Tahiti,London,THI-LDN-42,Frontier Airlines,159,885.38806,2987.4197
Rio de Janeiro,Costa Rica,RDJ-CRA-37,Virgin,52,4467.499,2122.391
Rio de Janeiro,Berlin,RDJ-BLN-28,British Airways,118,2359.0488,1736.371
Maldives,Rio de Janeiro,MLD-RDJ-37,Frontier Airlines,159,1370.5552,2915.3228
Paris,Dubai,PRI-DBI-32,Delta Air Lines,72,3066.575,1340.6926
Stockholm,Maldives,SKM-MLD-40,Ryanair,119,2772.748,2906.6362
Costa Rica,Santorini,CRA-STI-29,Delta Air Lines,117,1264.5759,1891.0331
Dubai,Tahiti,DBI-THI-27,British Airways,63,4518.4424,2335.4229
Rio de Janeiro,Costa Rica,RDJ-CRA-38,BlueJet,65,528.43036,786.66614
Dubai,Paris,DBI-PRI-26,Delta Air Lines,69,3716.9556,3995.8816
Dubai,Costa Rica,DBI-CRA-42,EasyJet,142,3291.7065,2593.6533
Phuket,Santorini,RKT-STI-34,Delta Air Lines,191,714.15857,565.1647
London,Rio de Janeiro,LDN-RDJ-37,Frontier Airlines,174,1252.1252,3197.293
Edinburgh,Rio de Janeiro,EDN-RDJ-26,EasyJet,117,4463.829,2275.2378
Maldives,Paris,MLD-PRI-37,Frontier Airlines,146,3912.9075,1232.5145
Stockholm,Santorini,SKM-STI-28,Frontier Airlines,159,3717.931,600.3044
Costa Rica,London,CRA-LDN-38,Frontier Airlines,142,1401.447,3816.4646
Costa Rica,Maldives,CRA-MLD-35,Delta Air Lines,100,3450.2268,2539.289
Stockholm,Rio de Janeiro,SKM-RDJ-34,British Airways,83,532.71893,2624.2708
Santorini,Stockholm,STI-SKM-37,Virgin,125,1351.1736,2647.3918
Berlin,Phuket,BLN-RKT-40,Frontier Airlines,53,1877.9954,667.79175
Tahiti,Dubai,THI-DBI-23,EasyJet,101,4413.1035,1425.6699
Maldives,Rio de Janeiro,MLD-RDJ-38,United Airlines,54,2199.0938,3662.2603
Edinburgh,London,EDN-LDN-30,EasyJet,111,2052.3408,1222.9541
Tahiti,Berlin,THI-BLN-22,Frontier Airlines,105,1832.5061,1175.1467
Rio de Janeiro,Stockholm,RDJ-SKM-31,British Airways,133,1566.0099,717.905
London,Maldives,LDN-MLD-38,British Airways,89,4439.895,3211.2224
Rio de Janeiro,Maldives,RDJ-MLD-29,BlueJet,52,4090.5176,3428.005
Stockholm,Santorini,SKM-STI-29,Virgin,87,3146.3965,1572.4581
Stockholm,Edinburgh,SKM-EDN-25,British Airways,95,2631.4326,2092.999
Phuket,Berlin,RKT-BLN-38,United Airlines,118,3033.779,2404.7334
Phuket,Tahiti,RKT-THI-35,BlueJet,119,972.1737,3765.2627
Tahiti,Costa Rica,THI-CRA-36,United Airlines,53,3221.2317,2110.558
Stockholm,Costa Rica,SKM-CRA-36,Delta Air Lines,101,2883.6162,2765.8406
Paris,Stockholm,PRI-SKM-32,Frontier Airlines,103,3446.1555,1717.1406
Tahiti,Berlin,THI-BLN-23,EasyJet,151,3870.67,3458.3726
Rio de Janeiro,Santorini,RDJ-STI-33,BlueJet,138,617.83374,1825.5868
Stockholm,Berlin,SKM-BLN-37,Frontier Airlines,96,1815.4575,2166.8115
Dubai,London,DBI-LDN-33,United Airlines,97,1852.6726,628.27594
Paris,Edinburgh,PRI-EDN-49,United Airlines,137,586.22174,3149.4841
Dubai,London,DBI-LDN-34,Delta Air Lines,99,1124.7734,415.9883
Stockholm,Phuket,SKM-RKT-30,Virgin,97,4706.566,2523.6301
Rio de Janeiro,Costa Rica,RDJ-CRA-39,British Airways,96,514.12695,3317.867
Maldives,Phuket,MLD-RKT-28,Virgin,127,2710.0798,2464.4092
London,Phuket,LDN-RKT-34,EasyJet,82,4794.4526,2790.0933
Maldives,Berlin,MLD-BLN-34,Delta Air Lines,113,4907.9507,2727.2383
Berlin,Edinburgh,BLN-EDN-32,United Airlines,151,2582.5393,2114.5269
Edinburgh,London,EDN-LDN-31,Delta Air Lines,127,2463.7458,645.2296
Stockholm,Paris,SKM-PRI-34,Frontier Airlines,158,3208.1362,1306.5925
Maldives,Stockholm,MLD-SKM-26,British Airways,60,3344.0688,2749.5537
Costa Rica,Rio de Janeiro,CRA-RDJ-27,Delta Air Lines,113,3103.396,3735.0615
Maldives,Phuket,MLD-RKT-29,Delta Air Lines,171,3419.2686,3591.8726
Dubai,Edinburgh,DBI-EDN-30,EasyJet,125,946.1694,554.9845
Costa Rica,Stockholm,CRA-SKM-32,Ryanair,62,2063.6577,3134.4683
London,Costa Rica,LDN-CRA-36,Ryanair,192,1124.0653,2393.3362
Rio de Janeiro,Edinburgh,RDJ-EDN-32,EasyJet,131,2076.187,1391.2214
Tahiti,Santorini,THI-STI-39,United Airlines,129,1681.0719,3637.7336
Tahiti,Berlin,THI-BLN-24,Virgin,124,1996.9562,1970.1635
Rio de Janeiro,Costa Rica,RDJ-CRA-40,Delta Air Lines,91,3833.7893,3000.082
Phuket,Dubai,RKT-DBI-30,BlueJet,168,3584.8267,3240.553
Paris,Maldives,PRI-MLD-47,Virgin,95,3346.9617,3152.0264
Tahiti,Santorini,THI-STI-40,Frontier Airlines,96,2725.3027,2519.458
Paris,Santorini,PRI-STI-34,Ryanair,123,3902.405,638.1068
Tahiti,Rio de Janeiro,THI-RDJ-37,EasyJet,134,4813.677,3518.3743
Costa Rica,Berlin,CRA-BLN-27,United Airlines,110,3594.2332,1864.5835
Stockholm,Berlin,SKM-BLN-38,Virgin,189,2967.8657,1665.5913
Stockholm,Tahiti,SKM-THI-31,Delta Air Lines,145,4079.3142,1259.8917
Rio de Janeiro,Paris,RDJ-PRI-49,United Airlines,179,673.8994,3878.335
Santorini,Paris,STI-PRI-26,Virgin,197,3721.9834,1372.0712
Paris,Rio de Janeiro,PRI-RDJ-33,EasyJet,122,3794.199,3034.8928
Phuket,Berlin,RKT-BLN-39,United Airlines,95,2782.7793,3851.2615
Stockholm,Edinburgh,SKM-EDN-26,BlueJet,192,639.03394,1930.2196
Costa Rica,Phuket,CRA-RKT-40,Virgin,156,4508.3975,792.69385
Dubai,Stockholm,DBI-SKM-49,Ryanair,108,786.81104,877.77673
Phuket,Tahiti,RKT-THI-36,Delta Air Lines,147,2794.2917,1326.7627
Paris,Costa Rica,PRI-CRA-35,Frontier Airlines,139,2149.2488,3346.8154
Maldives,London,MLD-LDN-34,Frontier Airlines,157,3980.119,1798.1444
Paris,Santorini,PRI-STI-35,Frontier Airlines,53,4487.8374,3099.2644
London,Edinburgh,LDN-EDN-28,Virgin,189,2660.72,1116.8079
Paris,Phuket,PRI-RKT-36,Delta Air Lines,95,2022.5198,3348.6472
Maldives,Costa Rica,MLD-CRA-39,EasyJet,164,3082.3096,2732.1519
Rio de Janeiro,Edinburgh,RDJ-EDN-33,BlueJet,116,3552.7546,3284.8452
Stockholm,Paris,SKM-PRI-35,Ryanair,69,2955.7239,3977.0588
Santorini,Stockholm,STI-SKM-38,EasyJet,65,4729.6104,3653.359
Phuket,Stockholm,RKT-SKM-49,BlueJet,139,2721.1123,3341.535
Phuket,Rio de Janeiro,RKT-RDJ-28,BlueJet,197,3912.838,2803.2727
Paris,Stockholm,PRI-SKM-33,Frontier Airlines,167,814.3675,956.724
Dubai,Berlin,DBI-BLN-34,British Airways,85,3834.307,3547.3862
Tahiti,Stockholm,THI-SKM-42,Ryanair,190,4047.0527,3143.3186
Maldives,Phuket,MLD-RKT-30,British Airways,58,3079.394,602.4377
Costa Rica,Edinburgh,CRA-EDN-33,EasyJet,168,1104.0928,3720.4055
Maldives,London,MLD-LDN-35,British Airways,182,3877.823,3090.184
Edinburgh,Dubai,EDN-DBI-34,British Airways,107,2061.6118,3348.773
Berlin,Dubai,BLN-DBI-25,Delta Air Lines,65,1145.8333,3446.578
London,Tahiti,LDN-THI-37,Delta Air Lines,158,3649.7068,2700.1658
Paris,Tahiti,PRI-THI-40,United Airlines,117,2858.432,3572.6025
Rio de Janeiro,Paris,RDJ-PRI-50,Frontier Airlines,197,2847.844,1250.0431
Dubai,Paris,DBI-PRI-27,Virgin,139,4299.0947,3852.8745
Stockholm,Maldives,SKM-MLD-41,Frontier Airlines,102,4078.5574,2889.0547
Stockholm,Phuket,SKM-RKT-31,BlueJet,153,3250.0789,929.2679
Costa Rica,Paris,CRA-PRI-29,Frontier Airlines,114,1520.2468,3841.5178
Phuket,Edinburgh,RKT-EDN-30,Frontier Airlines,69,4207.1133,2034.2622
Santorini,London,STI-LDN-34,EasyJet,89,3278.6897,1659.2583
Paris,Costa Rica,PRI-CRA-36,British Airways,153,1531.9475,3589.4453
London,Rio de Janeiro,LDN-RDJ-38,Virgin,199,2437.7744,796.63306
Rio de Janeiro,Tahiti,RDJ-THI-33,Frontier Airlines,60,4322.7495,2585.6106
Berlin,Phuket,BLN-RKT-41,EasyJet,82,1171.8958,2838.2883
Edinburgh,Tahiti,EDN-THI-34,BlueJet,50,2193.6553,1912.5651
Berlin,Stockholm,BLN-SKM-31,Virgin,188,3538.2974,2658.0203
Stockholm,Maldives,SKM-MLD-42,British Airways,182,2232.294,1886.1888
Rio de Janeiro,Paris,RDJ-PRI-51,Ryanair,82,2944.9133,1402.4968
Stockholm,Santorini,SKM-STI-30,Ryanair,142,2906.0557,3995.3247
Tahiti,Santorini,THI-STI-41,British Airways,184,1302.2369,737.7523
Stockholm,Dubai,SKM-DBI-33,British Airways,77,575.3234,1137.5219
Maldives,Berlin,MLD-BLN-35,Delta Air Lines,198,4575.5767,802.1964
Paris,Tahiti,PRI-THI-41,BlueJet,84,2437.6108,2290.2393
Dubai,Costa Rica,DBI-CRA-43,EasyJet,88,689.5565,983.96497
Stockholm,Tahiti,SKM-THI-32,Delta Air Lines,91,2895.7888,3098.7683
Costa Rica,Maldives,CRA-MLD-36,British Airways,107,1651.8475,3326.5525
Stockholm,Rio de Janeiro,SKM-RDJ-35,Virgin,88,3672.1902,3605.1587
Dubai,Berlin,DBI-BLN-35,British Airways,118,3277.657,2175.8135
Paris,Berlin,PRI-BLN-23,EasyJet,119,3526.929,2489.1387
Dubai,Edinburgh,DBI-EDN-31,Virgin,117,4645.9814,3515.204
Tahiti,Edinburgh,THI-EDN-27,BlueJet,90,3881.185,2655.308
Berlin,Costa Rica,BLN-CRA-39,Virgin,57,4250.667,1192.1414
Rio de Janeiro,Maldives,RDJ-MLD-30,Ryanair,87,4216.539,3047.4783
London,Phuket,LDN-RKT-35,Virgin,65,3954.562,2849.5417
Costa Rica,Phuket,CRA-RKT-41,EasyJet,120,3895.3384,1240.7766
Rio de Janeiro,Edinburgh,RDJ-EDN-34,United Airlines,103,2103.6345,3498.3125
Tahiti,London,THI-LDN-43,Frontier Airlines,58,1717.5121,3003.0173
Edinburgh,London,EDN-LDN-32,United Airlines,153,4199.0605,3688.219
Phuket,Berlin,RKT-BLN-40,BlueJet,179,1348.0215,2081.3037
Edinburgh,Maldives,EDN-MLD-27,Frontier Airlines,60,2561.514,1454.5236
Rio de Janeiro,Edinburgh,RDJ-EDN-35,British Airways,63,2281.2266,629.8054
Tahiti,Paris,THI-PRI-34,British Airways,167,3247.4956,2483.5837
Edinburgh,Phuket,EDN-RKT-40,Frontier Airlines,176,3849.337,746.12573
Tahiti,Costa Rica,THI-CRA-37,Ryanair,59,913.7039,417.95557
Dubai,Edinburgh,DBI-EDN-32,EasyJet,112,1029.5668,1723.0249
Edinburgh,Maldives,EDN-MLD-28,United Airlines,64,732.62024,1219.3003
Costa Rica,Edinburgh,CRA-EDN-34,EasyJet,195,840.8363,3490.26
